1.530918490671135945e+00,1.538273750670320794e+00,1.000000000000000000e+00
-8.638187259766705317e-01,1.780689534282487552e+00,1.000000000000000000e+00
-1.083972578190127045e+00,1.734163511282732717e+00,0.000000000000000000e+00
-7.654883977399478123e-01,-2.340757917681548506e-01,0.000000000000000000e+00
-5.767796058324808905e-01,1.381739185477900866e+00,0.000000000000000000e+00
6.216056353240358989e-01,5.900615485100092483e-01,0.000000000000000000e+00
-6.739722517816436609e-01,-3.837350129027520818e-01,0.000000000000000000e+00
-8.538916986777155271e-01,1.885942923591124032e+00,1.000000000000000000e+00
1.470232154455812346e+00,1.526892070522323230e+00,1.000000000000000000e+00
-1.829402463053780403e+00,1.703992364996099296e+00,0.000000000000000000e+00
-9.617754915134552052e-01,1.446531360134679645e-01,1.000000000000000000e+00
-3.909046340031980815e-01,-4.028088367608788634e-01,0.000000000000000000e+00
-1.615509593999874260e+00,2.911715089742782592e+00,0.000000000000000000e+00
-1.162137178878835941e+00,3.620894550890983332e+00,1.000000000000000000e+00
-1.645124468783666360e+00,1.656836582953332471e+00,0.000000000000000000e+00
-1.525968118938817897e+00,1.569506165874098302e+00,0.000000000000000000e+00
2.119982863045730248e+00,1.834024125643731962e+00,0.000000000000000000e+00
1.510534372444405138e+00,8.998869858923365106e-01,1.000000000000000000e+00
8.123346465138979733e-01,7.819274391830659532e-01,1.000000000000000000e+00
-9.244310338926466919e-01,1.515289079141902029e+00,1.000000000000000000e+00
1.236393334599253269e+00,8.448539081517089100e-01,1.000000000000000000e+00
-1.537284211897246067e+00,2.172851612737983107e+00,0.000000000000000000e+00
-1.049143497711299666e+00,1.512396202018717162e+00,0.000000000000000000e+00
-6.824362602210742867e-01,1.043212010443237192e+00,1.000000000000000000e+00
-1.140272540550111291e+00,7.129130961135528022e-01,0.000000000000000000e+00
8.414289589261197966e-01,1.089722014013989604e+00,0.000000000000000000e+00
-1.165185632676768002e+00,1.703607739184249459e+00,1.000000000000000000e+00
8.789634119969230719e-01,1.260302905731443879e+00,1.000000000000000000e+00
-9.827321234752831591e-01,1.115479175963097092e+00,0.000000000000000000e+00
-1.384646340419030786e+00,8.964355064073510349e-01,1.000000000000000000e+00
1.194763911523024413e+00,1.060777140694329157e+00,1.000000000000000000e+00
1.711174040270544872e+00,1.731524280148273531e+00,1.000000000000000000e+00
-7.560858229945954800e-01,1.988492311830756032e+00,1.000000000000000000e+00
-1.221943511246095904e+00,2.826662179559527033e+00,0.000000000000000000e+00
1.349729408544884324e+00,1.050789276329622046e+00,1.000000000000000000e+00
-1.144682498885091437e+00,4.100272970120142357e-01,0.000000000000000000e+00
-5.658040477307495486e-01,7.037094322556266546e-01,0.000000000000000000e+00
1.565630481365850368e+00,1.464856183185439642e+00,1.000000000000000000e+00
-1.188184082450854273e+00,1.334241716737422756e+00,0.000000000000000000e+00
-1.119581993069181491e+00,2.584728684627647377e-01,1.000000000000000000e+00
-2.762964314594151816e-01,5.149125791723415668e-01,1.000000000000000000e+00
-1.272056531613428021e+00,2.202238324059599073e+00,1.000000000000000000e+00
-7.619535563676620438e-01,1.424318777345381148e+00,0.000000000000000000e+00
-1.113454521929303276e+00,1.774547374859198001e+00,0.000000000000000000e+00
-7.834958587409500685e-01,5.429431694538422448e-01,1.000000000000000000e+00
-7.655205681694188247e-01,1.928481716602794771e+00,1.000000000000000000e+00
1.402458633570561553e+00,1.037276764989337963e+00,1.000000000000000000e+00
1.518177581321505931e+00,1.648340577384372008e+00,1.000000000000000000e+00
3.769592386384784111e-01,4.019957709385179045e-01,1.000000000000000000e+00
1.039635733988845567e+00,7.856105696070415645e-01,0.000000000000000000e+00
2.628143772017296209e-01,6.331614856453591234e-01,1.000000000000000000e+00
5.862426840747112511e-01,7.216166184560822705e-01,1.000000000000000000e+00
-1.519178707625040259e+00,2.268386394314715560e+00,1.000000000000000000e+00
2.013763245464275098e-01,8.264316759460821338e-01,1.000000000000000000e+00
1.529332278045083093e+00,1.717657206492723132e+00,0.000000000000000000e+00
1.360535183058808384e+00,1.052913061282953811e+00,1.000000000000000000e+00
-1.354440221929815280e+00,1.963623995419299995e+00,1.000000000000000000e+00
-1.132085031276597181e-01,5.217442398883305188e-01,0.000000000000000000e+00
-5.384761959711605872e-01,-2.125498735913857462e-01,0.000000000000000000e+00
-6.344515383521611707e-01,9.314369909733135611e-01,0.000000000000000000e+00
-1.075531721703034460e+00,4.950838991088432617e-01,0.000000000000000000e+00
9.339365908892319768e-01,1.202959440069429231e+00,0.000000000000000000e+00
6.801164546474225414e-01,8.428162839698533082e-01,0.000000000000000000e+00
7.896219775035824284e-01,7.950068941247273591e-01,0.000000000000000000e+00
-6.447387307967413772e-01,-1.248688832550191918e+00,1.000000000000000000e+00
1.197286378432363518e+00,8.278619193754254146e-01,1.000000000000000000e+00
-8.755020694650083035e-01,5.233443924627363408e-01,1.000000000000000000e+00
-9.507596402189756324e-01,3.266250584472012997e-01,0.000000000000000000e+00
-1.277054239043953432e+00,1.457441097231403582e+00,0.000000000000000000e+00
8.517995165927795265e-01,8.554868641297167509e-01,0.000000000000000000e+00
-1.456820629862210614e+00,1.811674390486647246e+00,0.000000000000000000e+00
-1.133554911845836344e+00,2.825270082483601342e-01,0.000000000000000000e+00
1.116592523312671448e+00,1.130542580502720718e+00,0.000000000000000000e+00
-5.030423442546567703e-01,-8.170383045811135947e-01,1.000000000000000000e+00
1.652592829193070267e+00,1.502424078100302429e+00,1.000000000000000000e+00
-1.182710626900294715e+00,1.552025812435098295e+00,1.000000000000000000e+00
9.790915730582835375e-01,1.024142329452991662e+00,1.000000000000000000e+00
-8.823414785375641722e-01,8.264834664343843063e-01,1.000000000000000000e+00
-1.064773801560187527e+00,7.797474787659877116e-01,1.000000000000000000e+00
-1.167612712558777188e+00,1.075762968824253152e+00,1.000000000000000000e+00
-5.379471151840617971e-01,-1.046626438440925178e-01,1.000000000000000000e+00
-1.064140187192663678e+00,1.160485419292199172e+00,0.000000000000000000e+00
-2.098206038820534802e-01,5.811519383919734327e-01,0.000000000000000000e+00
5.679770413901912285e-01,6.209727118393046918e-01,1.000000000000000000e+00
-9.351071017978355160e-01,1.251485522046118737e+00,1.000000000000000000e+00
1.130921659118361511e+00,9.467320173286464247e-01,0.000000000000000000e+00
-8.975153064338952102e-01,2.592855004020455212e+00,1.000000000000000000e+00
9.130520222686316911e-01,9.942498523174729819e-01,1.000000000000000000e+00
-1.731184233882530066e+00,1.955735638240836849e+00,0.000000000000000000e+00
-1.954995786797272705e+00,2.537839921364457130e+00,0.000000000000000000e+00
-1.377587179470614709e+00,3.327873545742274342e+00,0.000000000000000000e+00
-9.100300163167439615e-01,1.066042697168852360e+00,0.000000000000000000e+00
-1.143950324406975971e+00,6.432977844182772298e-01,0.000000000000000000e+00
-9.365431991193982064e-01,1.905529507259111188e+00,1.000000000000000000e+00
1.266860641600925597e+00,1.067257345954546244e+00,0.000000000000000000e+00
4.036103531514115828e-01,7.210037522730151638e-01,0.000000000000000000e+00
2.049499335734587202e+00,1.545898949274251200e+00,1.000000000000000000e+00
-1.073107479064956848e+00,2.323665516386378194e+00,0.000000000000000000e+00
4.469133303477049735e-01,7.914300098699144081e-01,0.000000000000000000e+00
